,HH_ID,C_start,C1,C2,C3,C4,C4_oth,C5,C6,C7,C8,C9,C10,C11,C12,C12_oth,C_13,C_13oth,C_14,C15,C16,C17,C18,C19,C19_oth,C_20,C_21,C_22,C_23,C_24,C_27,C_25,C_26__1,C_26__2,C_26__3,C_26__4,C_26__5,C_26__6,C_26__7,C_26__8,C_26__9,C_26__10,C_26__11,C_26__12,C_26__888,C_28a,C_29a,C_30a,C_31a,C32a_hours,C32a_min,C_28b,C_29b,C_30b,C_31b,C32b_hours,C32b_min,C_33,C33oth,C_34,C34_oth,C_35,C35_oth,C_36,C_37,C_38,C39_a,C39_b,C40,C41,C42,C42_oth,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C57,C58,C59,C61,C62,C63,C64,C67,C65,C66__1,C66__2,C66__3,C66__4,C66__5,C66__6,C66__7,C66__8,C66__9,C66__10,C66__11,C66__12,C66__888,C68a,C69a,C70a,C71a,C72a_hour,C72a_min,C68b,C69b,C70b,C71b,C72b_hour,C72b_min,C73,C74,C75,C76,C77,C78,C79_1,C79_2,C_79oth,C80,C81,C83,C84,C85,C86,C87,C88__111,C88__1,C88__2,C88__3,C88__4,C88__5,C88__6,C88__7,C88__8,C88__9,C88__10,C88__11,C88__12,C89,C90__1,C90__2,C90__3,C90__555,C90__888,C_90oth,C91,C92,C93,C_93oth,C94,C95,C97,C98,C99,C100,C101,C102,C103,C104,C105__1,C105__2,C105__3,C105__4,C105__5,C105__6,C105__7,C105__8,C105__9,C105__10,C105__11,C105__12,C106a,C107a,C108a,C106b,C107b,C108b,C109,C110__888,C_110oth,C111,C112,C110_1,C110_2,C113,C114,C115__111,C115__1,C115__2,C115__3,C115__4,C115__5,C115__6,C115__7,C115__8,C115__9,C115__10,C115__11,C115__12,C115__888,C116__1,C116__2,C116__3,C116__555,C117,C119,C124,C125,C126,C127,C128,C129,C130,C131,C132__1,C132__2,C132__3,C132__4,C132__5,C132__6,C132__555,C132__111,C133,C136__1,C136__2,C136__3,C137,C138,C139,sum_solar,C140__0,C140__1,C140__2,C140__3,C140__4,C140__5,C140__6,C140__7,C140__8,C140__9,MSD,C167,C168__1,C168__2,C168__3,C168__4,C168__5,C168__6,C168__7,C168__8,C168__9,C168__10,C168__11,C168__12,C168__888,C169a,C170a,C171a,C169b,C170b,C171b,C172,C174,C176,C177,C178,C179,C_179oth,C180,C181,C182,C182_oth,C183,C184,C185,C186,C187,C188,C189
2983,11010516482801.0,2017-11-11T05:36:46-05:00,2.0,Yes,,,,,,5.0,9000.0,3000.0,0.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,3000.0,888.0,,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,13.0,0.0,77.0,0.0,13.0,1.0,13.0,0.0,77.0,0.0,Rechargeable battery and storage devices (e.g.: car battery),,"Other, specify",when ever my neigbour on there generetor i take my phones and any other thing that need charging for them to helps us charge.,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,2.0,No,,National grid (PHCN/NEPA),Yes,8.0,3.0,3.0,3.0,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2984,11010516483002.0,2017-11-10T05:16:40-05:00,2.0,Yes,,,,,,30.0,888.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,2500.0,No,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,8.0,0.0,112.0,30.0,8.0,1.0,8.0,111.0,,,Rechargeable battery and storage devices (e.g.: car battery),,Rechargeable battery and storage devices (e.g.: car battery),,Call a local technician/local electrician/NEPA,,The power company,2.0,No,No problems,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
2985,11010516483104.0,2017-11-10T08:42:57-05:00,1.0,Yes,,,,,,11.0,888.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,3000.0,No,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,11.0,7.0,91.0,20.0,11.0,3.0,11.0,7.0,330.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,No problems,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,No,Yes,,,,
2986,11010516483302.0,2017-11-10T05:24:25-05:00,1.0,Yes,,,,,,20.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,500.0,No,No,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,15.0,8.0,4.0,4.0,5.0,16.0,888.0,No back-up source,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,0.0,Yes,Supply shortage/not enough hours of electricity,Low/high voltage problems or voltage fluctuations,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
2987,11010516484002.0,2017-11-11T06:03:45-05:00,2.0,Yes,,,,,,15.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,500.0,No,Yes,,,,,,,,,,,,,,,,,,,,15.0,1.0,3.0,21.0,63.0,35.0,Candle,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,0.0,No,Unpredictable interruptions,High cost of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2988,11010516484101.0,2017-12-17T09:44:38,2.0,Yes,,,,,,15.0,1500.0,3000.0,3.0,0.0,Utility office,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1500.0,No,Yes,,,,,,,,,,,,,,,,,,,,16.0,3.0,16.0,7.0,4.0,30.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,2.0,No,Low/high voltage problems or voltage fluctuations,Unpredictable interruptions,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,2.0,Yes,,,,,
2989,11010518300203.0,2017-11-15T08:50:40-05:00,1.0,Yes,,,,,,14.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1200.0,No,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,40.0,140.0,0.0,7.0,3.0,4.0,21.0,118.0,5.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,30.0,Yes,Unexpectedly high bills,Low/high voltage problems or voltage fluctuations,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2990,11010518300602.0,2017-11-15T10:39:05-05:00,2.0,Yes,,,,,,10.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1500.0,No,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,41.0,133.0,0.0,7.0,3.0,4.0,30.0,116.0,6.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,15.0,Yes,High cost of electricity,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,5.0,Yes,,,,,
2991,11010518300703.0,2017-11-15T07:11:09-05:00,1.0,Yes,,,,,,13.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,500.0,No,No,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,32.0,125.0,2.0,9.0,4.0,5.0,21.0,105.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,10.0,No,Unexpectedly high bills,High cost of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2992,11010518300704.0,2017-11-15T09:27:39-05:00,2.0,Yes,,,,,,16.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,3000.0,"Yes, sometimes",No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,35.0,126.0,0.0,15.0,2.0,15.0,21.0,63.0,0.0,"Other, specify",Rechargeable touchlight (charches with electricity ),No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,Supply shortage/not enough hours of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2993,11010518301403.0,2017-11-16T04:18:41-05:00,1.0,Yes,,,,,,2.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,350.0,"Yes, sometimes",No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,28.0,133.0,0.0,14.0,1.0,5.0,14.0,70.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,0.0,,,,,,
2994,11010518301406.0,2017-11-14T21:11:49-05:00,2.0,Yes,,,,,,2.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,2000.0,No,Yes,,,,,,,,,,,,,,,,,,,,11.0,3.0,2.0,14.0,91.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,No system to request repairs/file complaint,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2995,11010518301501.0,2017-11-15T08:38:30-05:00,3.0,Yes,,,,,,32.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,2000.0,33.0,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,21.0,126.0,0.0,12.0,2.0,8.0,7.0,84.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,No system to request repairs/file complaint,,No-one: we wait until power returns,,No,No problems,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
2996,11010518301902.0,2017-11-16T08:48:15-05:00,1.0,Yes,,,,,,7.0,2000.0,111.0,888.0,888.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,2000.0,3.3,,No,No,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,14.0,140.0,0.0,6.0,2.0,6.0,7.0,126.0,0.0,Candle,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,1.0,Yes,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,5.0,No,Yes,,,,
2997,11010518302301.0,2017-11-16T11:36:51-05:00,1.0,Yes,,,,,,30.0,2000.0,111.0,888.0,888.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,2000.0,8.8,,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,14.0,147.0,0.0,8.0,4.0,8.0,7.0,112.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,1.0,Yes,Low/high voltage problems or voltage fluctuations,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2998,11010518302404.0,2017-11-17T05:01:49-05:00,1.0,Yes,,,,,,1.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,1000.0,8.8,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,14.0,133.0,0.0,12.0,4.0,12.0,7.0,84.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,2.0,No,High cost of electricity,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2999,11010518302902.0,2017-11-15T05:48:02-05:00,3.0,Yes,,,,,,29.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,3000.0,No,Yes,,,,,,,,,,,,,,,,,,,,10.0,2.0,3.0,3.0,98.0,0.0,No back-up source,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,Supply shortage/not enough hours of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
3000,11010518303801.0,2017-11-14T22:48:10-05:00,2.0,Yes,,,,,,13.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,2000.0,150.0,,No,Yes,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,14.0,98.0,0.0,No back-up source,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3001,11010518304204.0,2017-11-15T10:32:32-05:00,2.0,Yes,,,,,,4.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,Yes,20.0,No,No,,,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,1200.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.0,126.0,0.0,10.0,2.0,3.0,7.0,98.0,0.0,No back-up source,,No back-up source,,No system to request repairs/file complaint,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3002,11010518304303.0,2017-11-15T07:40:16-05:00,1.0,Yes,,,,,,4.0,10000.0,0.0,7.0,1.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,3000.0,No,No,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,21.0,147.0,0.0,17.0,3.0,13.0,28.0,77.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,Supply shortage/not enough hours of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3003,11011514940102.0,2017-11-09T08:23:44-05:00,1.0,Yes,,,,,,8.0,111.0,,,,Pre-paid meter card seller,,Monthly,,Yes,20.0,Yes,No,,,,Vouchers/token/pre-paid card from local store,Respondent has energy bill and shows it,1000.0,33.95,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,10.0,4.0,196.0,0.0,15.0,4.0,12.0,14.0,98.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,Electric Generator,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,Yes,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,2.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,30.0,Yes,Yes,No,No,No,,1.0,Yes,,,,,20000.0,2500.0,Gasoline/Petrol,20.0,Yes,2800.0,No,,,,,,,,,,,,,,,,,,,,No,No,,No,No,No problems,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,4.0,Yes,,,,,
3004,11011514941101.0,2017-11-10T02:31:47-05:00,1.0,Yes,,,,,,17.0,111.0,,,,Pre-paid meter card seller,,Monthly,,Yes,20.0,Yes,No,,,,Vouchers/token/pre-paid card from local store,Respondent has energy bill and shows it,500.0,16.98,,"Yes, sometimes",No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,48.0,148.0,42.0,7.0,3.0,3.0,7.0,119.0,15.0,Electric generator,,Electric Generator,,Call/Visit/SMS utility company (DISCO),,The power company,2.0,Yes,Unpredictable interruptions,Low/high voltage problems or voltage fluctuations,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,1.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,3.0,Yes,Yes,No,No,No,,2.0,Yes,,,,,10000.0,5000.0,Gasoline/Petrol,1.0,Yes,145.0,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,Loud/Noisy,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3005,11011514941301.0,2017-11-08T07:51:06-05:00,1.0,Yes,,,,,,20.0,888.0,,,,Pre-paid meter card seller,,Monthly,,Yes,888.0,Yes,Yes,3.0,,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,4500.0,No,Yes,,,,,,,,,,,,,,,,,,,,12.0,4.0,5.0,14.0,2.0,16.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,No system to request repairs/file complaint,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,Yes,,,,,
